name,domain,website,linkedin_url,industry,employee_range,employees_on_linkedin,hq_city,hq_state,hq_country,source
Rocco\'s Tacos And Tequila Bar,roccostacos.com,https://www.roccostacos.com,https://www.linkedin.com/company/roccostacosandtequilabar,Restaurants,501-1000,300,West Palm Beach,Florida,United States,blitz
Roche Bros. Supermarkets,rochebros.com,https://www.rochebros.com,https://www.linkedin.com/company/roche-bros.-supermarkets,Retail,5001-10000,1178,Mansfield,Massachusetts,United States,aiark+blitz
Rock \'n\' Horse Saloon,rocknhorsesaloon.com,https://rocknhorsesaloon.com,https://www.linkedin.com/company/rock-'n'-horse-saloon,Restaurants,10001+,,Toronto,Ontario,Canada,blitz
Rock Bottom Restaurant & Brewery,rockbottom.com,https://www.rockbottom.com,https://www.linkedin.com/company/rock-bottom-restaurant-&-brewery,Restaurants,501-1000,487,Denver,Colorado,United States,blitz
"Rockler Companies, Inc",rockler.com,https://www.rockler.com,https://www.linkedin.com/company/rockler-companies-inc.,Retail,501-1000,255,Medina,Minnesota,United States,blitz
RockTenn,westrock.com,http://www.westrock.com,https://www.linkedin.com/company/smurfit-stone-1,packaging and containers manufacturing,,2425,Norcross,Georgia,United States,aiark
"Rocky Brands, Inc.",rockybrands.com,https://linktr.ee/rockybrandsinc,https://www.linkedin.com/company/rocky-brands-inc-,retail apparel and fashion,,504,Nelsonville,Ohio,United States,aiark
Rocky Mountain,bikes.com,http://www.bikes.com,https://www.linkedin.com/company/rocky-mountain-bicycles,retail,,1293,Saint-georges De Beauce,Quebec,Canada,aiark
Rocky Mountain Chocolate Factory,rmcf.com,http://www.rmcf.com,https://www.linkedin.com/company/rockymountainchocolatefactory,food and beverage manufacturing,,646,Durango,Colorado,United States,aiark
"Roedel Companies, Llc",roedelcompanies.com,https://www.roedelcompanies.com,https://www.linkedin.com/company/roedel-companies-llc,Hospitality,501-1000,59,Wilton,New Hampshire,United States,blitz
Rogue Fitness,roguefitness.com,http://www.roguefitness.com,https://www.linkedin.com/company/rogue-fitness,retail,,528,Columbus,Ohio,United States,aiark
"Romacorp, Inc",tonyromas.com,https://tonyromas.com,https://www.linkedin.com/company/romacorp-inc-,Restaurants,5001-10000,1101,Florida,Florida,United States,aiark+blitz
Romano's Macaroni Grill,macaronigrill.com,http://macaronigrill.com,https://www.linkedin.com/company/romano's-macaroni-grill,restaurants,,1503,Denver,Colorado,United States,aiark
Romulus Restaurant Group,romulusinc.com,https://www.romulusinc.com,https://www.linkedin.com/company/romulus-restaurants,Restaurants,5001-10000,133,Phoenix,Arizona,United States,blitz
RONA,ronainc.ca,https://www.ronainc.ca,https://www.linkedin.com/company/rona,retail,,8596,Boucherville,Québec,Canada,aiark
"RoNetco Supermarkets, Inc. ShopRite",shoprite.com,https://www.shoprite.com,https://www.linkedin.com/company/ronetco-supermarkets-inc-shoprite,Retail,1001-5000,371,Ledgewood,New Jersey,United States,aiark+blitz
Room & Board,roomandboard.com,http://www.roomandboard.com/careers,https://www.linkedin.com/company/room-&-board,retail,,813,Minneapolis,Minnesota,United States,aiark
Rooms To Go,roomstogo.com,https://www.roomstogo.com,https://www.linkedin.com/company/rooms-to-go,furniture and home furnishings manufacturing,,5055,Seffner,Florida,United States,aiark
Roosters We Be Wings Franchise,roosterswings.com,https://www.roosterswings.com,https://www.linkedin.com/company/we-be-wings-llc,Restaurants,501-1000,901,Chillicothe,Ohio,United States,aiark+blitz
Roots,roots.com,http://www.roots.com,https://www.linkedin.com/company/roots,retail apparel and fashion,,2305,Toronto,On,Canada,aiark
Rosati's Pizza,myrosatisfranchising.com,http://www.myrosatisfranchising.com,https://www.linkedin.com/company/rosati's-pizza,restaurants,,821,,,United States,aiark
Rose Acre Farms,goodegg.com,http://goodegg.com,https://www.linkedin.com/company/rose-acre-farms,food and beverage manufacturing,,698,Seymour,Indiana,United States,aiark
Rosebud Restaurant Group,rosebudrestaurants.com,https://www.rosebudrestaurants.com,https://www.linkedin.com/company/rosebud-restaurants-inc-,Hospitality,501-1000,127,Chicago,Illinois,United States,blitz
Rosen Hotels & Resorts,rosenhotels.com,https://www.rosenhotels.com,https://www.linkedin.com/company/rosen-hotels-&-resorts,Hospitality,1001-5000,971,Orlando,Florida,United States,aiark+blitz
Rosen Plaza,clarionplaza.com,https://www.rosenplaza.com,https://www.linkedin.com/company/rosen-plaza,Hospitality,1001-5000,45,Orlando,Florida,United States,blitz
Rosen Shingle Creek,rosenshinglecreek.com,https://www.rosenshinglecreek.com,https://www.linkedin.com/company/rosen-shingle-creek,Hospitality,1001-5000,375,Orlando,Florida,United States,blitz
Roses Discount Store,,,https://www.linkedin.com/company/roses-discount-store,retail,,604,West Mifflin,Pennsylvania,United States,aiark
Rosewood Sand Hill,rosewoodhotels.com,http://www.rosewoodhotels.com/en/sandhill,https://www.linkedin.com/company/rosewood-sand-hill,hospitality,,518,Menlo Park,California,United States,aiark
Roskam Foods,roskamfoods.com,http://roskamfoods.com,https://www.linkedin.com/company/roskam-foods,food and beverage manufacturing,,754,Grand Rapids,Michigan,United States,aiark
"Ross Stores, Inc.",rossstores.com,https://jobs.rossstores.com,https://www.linkedin.com/company/ross-stores,Retail,10001+,43763,Dublin,California,United States,aiark+blitz
Round Table Pizza,roundtablepizza.com,https://www.roundtablepizza.com,https://www.linkedin.com/company/round-table-pizza,Restaurants,1001-5000,2462,Atlanta,Georgia,United States,aiark+blitz
Round The Table Hospitality,rtthospitality.com,https://www.rtthospitality.com,https://www.linkedin.com/company/round-the-table-hospitality,Hospitality,501-1000,280,Chicago,Illinois,United States,blitz
Rouses Markets,rouses.com,https://www.rouses.com,https://www.linkedin.com/company/rouses-supermarkets,Retail,5001-10000,2602,Thibodaux,Louisiana,United States,aiark+blitz
Roy\'s Hawaiian Fusion Cuisine,roysrestaurant.com,https://www.roysrestaurant.com,https://www.linkedin.com/company/roy's-hawaiian-fusion-cuisine,Restaurants,1001-5000,444,Dallas,Texas,United States,blitz
Royal Caribbean International,royalcaribbean.com,http://www.royalcaribbean.com,https://www.linkedin.com/company/royal-caribbean-international,travel arrangements,,9560,Miami,Florida,United States,aiark
Royal Carribbean,,,https://www.linkedin.com/company/royal-carribbean,food and beverage manufacturing,,506,Miami,Florida,United States,aiark
"Royal Cup, Inc.",royalcupcoffee.com,http://www.royalcupcoffee.com,https://www.linkedin.com/company/royal-cup-coffee,food and beverage services,,602,Birmingham,Alabama,United States,aiark
Royal Farms,royalfarms.com,http://www.royalfarms.com,https://www.linkedin.com/company/royal-farms,retail,,2776,Baltimore,Maryland,United States,aiark
Royal Prestige of the bay area Inc.,,,https://www.linkedin.com/company/royal-prestige-of-the-bay-area-inc,retail,,538,San Jose,California,United States,aiark
Rpm Pizza,rpmpizza.com,https://www.rpmpizza.com,https://www.linkedin.com/company/rpmpizza,Restaurants,1001-5000,279,Gulfport,Mississippi,United States,blitz
RS,rstpm.com,http://www.rstpm.com,https://www.linkedin.com/company/rs,retail office equipment,,1318,,,United States,aiark
RS Americas,rs-online.com,https://us.rs-online.com,https://www.linkedin.com/company/rs-americas,automation machinery manufacturing,,571,Fort Worth,Texas,United States,aiark
RSI,americanwoodmark.com,https://americanwoodmark.com,https://www.linkedin.com/company/woodmark,retail,,959,,,United States,aiark
RTC,rtc.com,https://www.rtc.com,https://www.linkedin.com/company/rtc,Retail,501-1000,2678,Rolling Meadows,Illinois,United States,aiark+blitz
Rubio's Restaurant Group,rubios.com,https://www.rubios.com,https://www.linkedin.com/company/rubios-coastal-grill,restaurants,,1333,Carlsbad,California,United States,aiark
Ruby Tuesday,rubytuesday.com,http://www.rubytuesday.com,https://www.linkedin.com/company/ruby-tuesday,restaurants,,8695,,,United States,aiark
"Rudy's ""Country Store""​ and Bar-B-Q",rudysbbq.com,http://Rudys.com,https://www.linkedin.com/company/rudysbbq,restaurants,,614,Austin,Texas,United States,aiark
Rudy\'s Barbershop,rudysbarbershop.com,https://rudysbarbershop.com,https://www.linkedin.com/company/rudy's-barbershop,Retail,501-1000,231,Seattle,Washington,United States,blitz
Rudy\'s Country Store And Bar-B-Q,rudys.com,https://rudys.com,https://www.linkedin.com/company/rudysbbq,Restaurants,1001-5000,628,Austin,Texas,United States,blitz
Rue Gilt Groupe,ruegiltgroupe.com,https://careers.ruegiltgroupe.com,https://www.linkedin.com/company/rue-gilt-groupe,retail,,639,Boston,Massachusetts,United States,aiark
Rue21,rue21.com,https://www.rue21.com,https://www.linkedin.com/company/rue21,Retail,10001+,5585,Warrendale,Pennsylvania,United States,aiark+blitz
Ruiz Foods,ruizfoods.com,https://ruizfoods.com,https://www.linkedin.com/company/ruiz-foods,food and beverage manufacturing,,1311,Frisco,Texas,United States,aiark
Runnings,runnings.com,http://www.runnings.com,https://www.linkedin.com/company/runnings,retail,,799,Marshall,Minnesota,United States,aiark
Runza Restaurants,runza.com,https://www.runza.com,https://www.linkedin.com/company/runza-restaurants,restaurants,,519,Lincoln,Nebraska,United States,aiark
Rural King,rktalent.com,http://www.RKtalent.com,https://www.linkedin.com/company/ruralking,retail,,4315,,,United States,aiark
Russell Stover Chocolates,russellstover.com,http://www.russellstover.com,https://www.linkedin.com/company/russell-stover-chocolates,food and beverage manufacturing,,966,Kansas City,Missouri,United States,aiark
Ruth's Chris Steak House,ruthschris.com,https://ruthschris.com/careers,https://www.linkedin.com/company/ruth's-chris-steak-house,Restaurants,1001-5000,4619,Winter Park,Florida,United States,aiark+blitz
Ruth\'s Hospitality Group,rhgi.com,https://www.rhgi.com,https://www.linkedin.com/company/ruth's-hospitality-group-inc.-,Hospitality,5001-10000,82,Winter Park,Florida,United States,blitz
Rutter's,rutters.com,http://www.rutters.com,https://www.linkedin.com/company/rutter's,retail,,970,York,Pennsylvania,United States,aiark
RW&CO,rw-co.com,http://www.rw-co.com,https://www.linkedin.com/company/rw-co,retail,,701,Montréal,Québec,Canada,aiark
Rōti,roti.com,http://www.roti.com,https://www.linkedin.com/company/roti-hq,restaurants,,584,Atlanta,Georgia,United States,aiark
S & K Sales Co.,sksales.com,http://www.sksales.com,https://www.linkedin.com/company/s-&-k-sales-co.,manufacturing,,2437,Virginia Beach,Virginia,United States,aiark
S&S Activewear,ssactivewear.com,https://www.ssactivewear.com/about/careers,https://www.linkedin.com/company/s&s-activewear,retail apparel and fashion,,1335,Bolingbrook,Illinois,United States,aiark
SAADIA,saadia.com,https://saadia.com,https://www.linkedin.com/company/saadia,retail,,2075,New York,New York,United States,aiark
Sabert Corporation,sabert.eu,http://www.sabert.com,https://www.linkedin.com/company/sabert-corporation,packaging and containers manufacturing,,884,Sayreville,New Jersey,United States,aiark
Sabra Dipping Company,sabra.com,https://www.sabra.com,https://www.linkedin.com/company/sabra-dipping-company-llc,Food and Beverage Services,501-1000,428,White Plains,New York,United States,blitz
Saddlebrook Resort,saddlebrook.com,https://www.saddlebrook.com,https://www.linkedin.com/company/saddlebrook-resort,Hospitality,501-1000,226,Wesley Chapel,Florida,United States,blitz
Safari Hospitality,safarihospitality.com,https://safarihospitality.com,https://www.linkedin.com/company/safari-hospitality,Hospitality,501-1000,115,Cedar City,Utah,United States,blitz
Safariland,safariland.com,http://www.safariland.com,https://www.linkedin.com/company/safariland,manufacturing,,760,Jacksonville,Florida,United States,aiark
Safeology,safeology.com,https://safeology.com,https://www.linkedin.com/company/safeology%e2%84%a2,Hospitality,501-1000,4,Everett,Washington,United States,blitz
Safeway,safeway.com,http://www.safeway.com,https://www.linkedin.com/company/safeway,retail,,53358,,,United States,aiark
Safford Automotive Group,saffordauto.com,https://saffordauto.com,https://www.linkedin.com/company/safford-automotive-group,Retail,1001-5000,81,Fredericksburg,Virginia,United States,blitz
SAGE Dining Services,sagedining.com,https://www.sagedining.com,https://www.linkedin.com/company/sage-dining-services-inc-,Food and Beverage Services,1001-5000,1346,Lutherville,Maryland,United States,aiark+blitz
Sage Hospitality Group,sagehospitalitygroup.com,https://www.sagehospitalitygroup.com,https://www.linkedin.com/company/sage-hospitality-group,hospitality,,1630,Denver,Colorado,United States,aiark
SAHARA Las Vegas,saharalasvegas.com,https://www.saharalasvegas.com,https://www.linkedin.com/company/saharalasvegas,hospitality,,671,Las Vegas,Nevada,United States,aiark
SAIL,sail.ca,http://sail.ca,https://www.linkedin.com/company/sailpleinairoutdoors,retail,,1178,Laval,Quebec,Canada,aiark
Saje Natural Wellness,saje.com,http://www.saje.ca,https://www.linkedin.com/company/saje-natural-wellness,wellness and fitness services,,545,Vancouver,British Columbia,Canada,aiark
"Sakata Seed America, Inc.",sakatavegetables.com,http://www.sakata.com,https://www.linkedin.com/company/sakata-seed-america-inc,wholesale,,537,Woodland,California,United States,aiark
Saks Fifth Avenue Stores (SFA),careersatsfa.com,https://www.careersatsfa.com,https://www.linkedin.com/company/saksfifthavenuestores,retail apparel and fashion,,597,New York,New York,United States,aiark
Saks Global,saksfifthavenue.com,https://www.saksglobal.com,https://www.linkedin.com/company/saks-com,retail apparel and fashion,,23180,New York,New York,United States,aiark
Saks OFF 5TH,saksoff5th.com,http://www.saksoff5th.com,https://www.linkedin.com/company/saksoff5th,retail apparel and fashion,,1684,New York,New York,United States,aiark
Sal\'s Pizza,sals-pizza.com,https://www.sals-pizza.com,https://www.linkedin.com/company/salspizzaofficial,Restaurants,501-1000,397,Lawrence,Massachusetts,United States,blitz
Salad and Go,saladandgo.com,http://saladandgo.com,https://www.linkedin.com/company/salad-and-go,restaurants,,833,Dallas,Texas,United States,aiark
Saladworks,saladworks.com,http://www.saladworks.com,https://www.linkedin.com/company/saladworks,food and beverage services,,536,St. Petersburg,Florida,United States,aiark
Salata,salata.com,http://www.salata.com,https://www.linkedin.com/company/salata---the-next-generation-salad-bar,restaurants,,600,Houston,Texas,United States,aiark
